sbu_id,department,course_num,section,semester,year,grade
856861454,ESE,530,1.0,Spring,2021,B-
728287083,ESE,545,1.0,Spring,2021,B+
188104092,ESE,545,1.0,Spring,2021,B
188104092,ESE,512,1.0,Spring,2021,C+
188104092,ESE,597,34.0,Spring,2021,B+
376575702,ESE,501,1.0,Spring,2021,A
376575702,ESE,588,1.0,Spring,2021,B
376575702,ESE,538,1.0,Spring,2021,A
376575702,ESE,558,1.0,Spring,2021,A
611706198,ESE,545,1.0,Spring,2021,A
814512314,ESE,515,1.0,Spring,2021,C+
814512314,ESE,512,1.0,Spring,2021,C
338756952,ESE,538,1.0,Spring,2021,A-
338756952,ESE,533,1.0,Spring,2021,B
727227441,ESE,545,1.0,Spring,2021,A
285262337,ESE,670,2.0,Spring,2021,A
285262337,ESE,588,1.0,Spring,2021,B
285262337,ESE,545,1.0,Spring,2021,B-
655560338,ESE,513,1.0,Spring,2021,C
655560338,ESE,533,1.0,Spring,2021,B-
339110282,ESE,599,5.0,Spring,2021,B-
339110282,ESE,501,1.0,Spring,2021,C
339110282,ESE,558,1.0,Spring,2021,A
377530893,ESE,599,5.0,Spring,2021,C
377530893,ESE,545,1.0,Spring,2021,C
760532630,ESE,599,5.0,Spring,2021,B-
760532630,ESE,545,1.0,Spring,2021,C+
760532630,ESE,512,1.0,Spring,2021,A
585793603,ESE,533,1.0,Spring,2021,B
585793603,ESE,597,34.0,Spring,2021,B-
256738763,ESE,530,1.0,Spring,2021,A-
878893489,ESE,513,1.0,Spring,2021,A
817456618,ESE,558,1.0,Spring,2021,A
817456618,ESE,586,1.0,Spring,2021,A-
839923724,ESE,599,5.0,Spring,2021,B+
839923724,ESE,530,1.0,Spring,2021,A
839923724,ESE,538,1.0,Spring,2021,C
747622431,ESE,543,1.0,Spring,2021,C
747622431,ESE,515,1.0,Spring,2021,B+
392507317,ESE,544,1.0,Spring,2021,A-
994999561,ESE,545,1.0,Spring,2021,C
994999561,ESE,558,1.0,Spring,2021,B+
684346417,ESE,545,1.0,Spring,2021,B+
744324615,ESE,545,1.0,Spring,2021,B
744324615,ESE,558,1.0,Spring,2021,A-
913647921,ESE,530,1.0,Spring,2021,B+
835419309,ESE,599,5.0,Spring,2021,A-
835419309,ESE,530,1.0,Spring,2021,C
598390775,ESE,545,1.0,Spring,2021,B-
598390775,ESE,558,1.0,Spring,2021,A-
598390775,ESE,599,5.0,Spring,2021,A
598390775,ESE,597,34.0,Spring,2021,B-
341499133,ESE,545,1.0,Spring,2021,C+
341499133,ESE,558,1.0,Spring,2021,A-
341499133,ESE,512,1.0,Spring,2021,A
414795323,ESE,545,1.0,Spring,2021,C
414795323,ESE,533,1.0,Spring,2021,C+
587186282,ESE,670,2.0,Spring,2021,C
587186282,ESE,597,34.0,Spring,2021,B-
416209948,ESE,545,1.0,Spring,2021,A-
416209948,ESE,538,1.0,Spring,2021,C
838719064,ESE,532,1.0,Spring,2021,B-
838719064,ESE,538,1.0,Spring,2021,A
569129318,ESE,543,1.0,Spring,2021,B
569129318,ESE,533,1.0,Spring,2021,C+
569129318,ESE,599,5.0,Spring,2021,B
569129318,ESE,597,34.0,Spring,2021,A-
569129318,ESE,538,1.0,Spring,2021,A
874232584,ESE,545,1.0,Spring,2021,A
874232584,ESE,543,1.0,Spring,2021,C+
620744515,ESE,530,1.0,Spring,2021,B-
620744515,ESE,670,2.0,Spring,2021,B-
532138067,ESE,588,1.0,Spring,2021,A
532138067,ESE,545,1.0,Spring,2021,A-
