sbu_id,department,course_num,section,semester,year,grade
559904742,ESE,597,28,Spring,2020,A
559904742,ESE,542,1,Fall,2020,A-
559904742,ESE,589,1,Fall,2020,C
559904742,ESE,505,1,Fall,2020,C
559904742,ESE,507,1,Fall,2020,B-
559904742,ESE,530,1,Spring,2021,
559904742,ESE,513,1,Spring,2021,
139722458,ESE,543,1,Spring,2021,
139722458,ESE,545,1,Spring,2021,
139722458,ESE,505,1,Fall,2021,
139722458,ESE,525,1,Fall,2021,
139722458,ESE,534,1,Fall,2021,
139722458,ESE,599,,Spring,2022,
139722458,ESE,670,,Spring,2022,
139722458,ESE,597,,Fall,2022,
139722458,ESE,555,,Fall,2022,
139722458,ESE,599,,Fall,2022,
139722458,ESE,502,,Fall,2022,
834131575,CSE,524,1,Fall,2020,B
834131575,CSE,529,2,Fall,2020,C+
834131575,CSE,518,1,Fall,2020,B
834131575,CSE,550,1,Fall,2020,B-
834131575,CSE,587,1,Fall,2020,C+
834131575,CSE,532,1,Spring,2021,
834131575,CSE,544,1,Spring,2021,
834131575,CSE,510,1,Spring,2021,
834131575,CSE,538,1,Fall,2021,
834131575,CSE,523,52,Fall,2021,
834131575,CSE,595,,Spring,2022,
834131575,CSE,548,,Spring,2022,
381550362,BMI,592,1,Spring,2018,B+
381550362,BMI,592,1,Fall,2018,A
381550362,BMI,592,1,Spring,2019,B+
381550362,BMI,592,1,Fall,2019,A-
381550362,BMI,513,1,Spring,2018,B+
381550362,BMI,540,1,Fall,2018,A-
381550362,BMI,520,1,Spring,2018,A
381550362,BMI,514,1,Fall,2018,A
381550362,BMI,502,1,Fall,2018,A
381550362,BMI,599,1,Fall,2018,A
381550362,BMI,517,1,Spring,2019,A-
381550362,BMI,501,1,Fall,2019,A
381550362,BMI,530,1,Fall,2019,A-
236715518,BMI,592,1,Fall,2020,B
236715518,BMI,592,1,Spring,2021,
236715518,BMI,592,1,Fall,2021,
236715518,BMI,592,,Spring,2022,
236715518,BMI,503,1,Fall,2020,A
236715518,BMI,501,1,Fall,2021,
236715518,BMI,511,1,Spring,2021,
236715518,BMI,530,1,Fall,2021,
236715518,BMI,520,1,Spring,2021,
236715518,BMI,517,1,Spring,2021,
236715518,BMI,540,1,Fall,2021,
236715518,BMI,599,,Spring,2022,
679163851,ESE,502,1,Fall,2019,B
679163851,ESE,587,1,Spring,2020,B+
679163851,ESE,568,1,Fall,2019,C
679163851,ESE,505,1,Fall,2020,A
679163851,ESE,501,1,Spring,2020,B+
679163851,ESE,597,28,Spring,2020,B+
679163851,ESE,586,1,Spring,2020,C
679163851,ESE,556,1,Spring,2020,A
679163851,ESE,534,1,Fall,2020,B
679163851,CSE,506,2,Spring,2021,
679163851,ESE,515,1,Spring,2021,
260835986,BMI,592,1,Fall,2020,B
260835986,BMI,592,1,Spring,2021,
260835986,BMI,592,1,Fall,2021,
260835986,BMI,592,,Spring,2022,
260835986,BMI,513,1,Spring,2021,
260835986,BMI,501,1,Fall,2020,B-
260835986,BMI,514,1,Fall,2020,C+
260835986,BMI,520,1,Spring,2021,
260835986,BMI,598,1,Fall,2020,B
260835986,BMI,503,1,Fall,2020,A
260835986,BMI,540,1,Fall,2021,
260835986,BMI,595,1,Fall,2021,
260835986,BMI,530,1,Fall,2021,
260835986,BMI,598,,Spring,2022,
832150178,ESE,556,1,Spring,2019,B+
832150178,ESE,599,1,Spring,2019,A
832150178,ESE,545,1,Spring,2019,A
832150178,ESE,505,1,Fall,2019,A-
832150178,ESE,589,1,Fall,2019,B+
832150178,ESE,670,3,Fall,2019,B+
832150178,ESE,599,5,Fall,2019,B+
832150178,ESE,597,28,Spring,2020,A
832150178,ESE,543,1,Spring,2020,A-
832150178,ESE,501,1,Spring,2020,B+
832150178,ESE,576,1,Fall,2020,A
745358720,CSE,526,1,Spring,2020,C
745358720,ESE,520,1,Spring,2020,B+
745358720,ESE,587,1,Spring,2020,A-
745358720,ESE,547,2,Fall,2020,C
745358720,ESE,516,1,Fall,2020,C+
745358720,ESE,543,1,Spring,2021,
745358720,ESE,530,1,Spring,2021,
745358720,ESE,507,1,Fall,2021,
745358720,ESE,597,16,Fall,2021,
745358720,ESE,505,1,Fall,2021,
745358720,ESE,701,27,Fall,2021,
481700839,CSE,525,1,Spring,2021,
481700839,CSE,551,1,Spring,2021,
481700839,CSE,508,3,Spring,2021,
481700839,CSE,599,41,Fall,2021,
481700839,CSE,518,1,Fall,2021,
481700839,CSE,510,,Spring,2022,
481700839,CSE,599,,Spring,2022,
481700839,CSE,548,,Spring,2022,
481700839,CSE,595,,Spring,2022,
481700839,CSE,599,,Fall,2022,
481700839,CSE,519,,Fall,2022,
618823280,ESE,556,1,Spring,2020,B
618823280,ESE,513,1,Spring,2020,A-
618823280,ESE,533,1,Spring,2020,B+
618823280,ESE,542,1,Fall,2020,B+
618823280,ESE,599,5,Fall,2020,B
618823280,ESE,588,1,Spring,2021,
618823280,ESE,505,1,Fall,2021,
618823280,ESE,597,34,Spring,2021,
618823280,ESE,545,1,Spring,2021,
618823280,ESE,589,1,Fall,2021,
618823280,ESE,599,16,Fall,2021,
634427227,BMI,592,1,Fall,2018,A
634427227,BMI,592,1,Spring,2019,A-
634427227,BMI,592,1,Fall,2019,B+
634427227,BMI,592,1,Spring,2020,B+
634427227,BMI,502,1,Fall,2018,A-
634427227,BMI,501,1,Fall,2018,A-
634427227,BMI,599,1,Spring,2019,A-
634427227,BMI,595,1,Spring,2019,A-
634427227,BMI,550,1,Fall,2019,A
634427227,BMI,512,2,Spring,2019,A
634427227,BMI,540,1,Fall,2019,A
634427227,BMI,551,1,Spring,2020,A-
644596429,CSE,527,1,Spring,2020,B
644596429,CSE,522,1,Spring,2020,B
644596429,CSE,544,1,Spring,2020,C+
644596429,CSE,534,1,Fall,2020,A
644596429,CSE,518,1,Fall,2020,A-
644596429,CSE,529,2,Fall,2020,A
644596429,CSE,564,1,Spring,2021,
644596429,CSE,525,2,Spring,2021,
644596429,CSE,551,1,Spring,2021,
644596429,CSE,510,2,Spring,2021,
644596429,CSE,541,1,Fall,2021,
818159489,CSE,564,1,Spring,2020,B+
818159489,CSE,541,1,Spring,2020,C
818159489,CSE,570,1,Spring,2020,A
818159489,CSE,544,1,Spring,2020,C+
818159489,CSE,550,1,Fall,2020,A
818159489,CSE,534,1,Fall,2020,B-
818159489,CSE,595,30,Fall,2020,A-
818159489,CSE,587,1,Fall,2020,B-
818159489,CSE,529,2,Fall,2020,B
818159489,CSE,510,1,Spring,2021,
818159489,CSE,524,1,Spring,2021,
818159489,CSE,523,52,Fall,2021,
687146513,CSE,506,2,Spring,2021,
687146513,ESE,597,34,Spring,2021,
687146513,ESE,586,1,Spring,2021,
687146513,ESE,544,1,Spring,2021,
687146513,ESE,507,1,Fall,2021,
687146513,ESE,511,1,Fall,2021,
687146513,ESE,701,27,Fall,2021,
687146513,ESE,589,1,Fall,2021,
687146513,ESE,670,,Spring,2022,
687146513,ESE,545,,Spring,2022,
687146513,ESE,505,,Fall,2022,
944436199,AMS,532,1,Spring,2020,C+
944436199,AMS,532,1,Fall,2020,C+
944436199,AMS,532,1,Spring,2021,
944436199,AMS,595,1,Fall,2019,A
944436199,JRN,565,1,Spring,2020,B+
944436199,AMS,533,1,Spring,2020,A
944436199,AMS,530,1,Fall,2019,C+
944436199,AMS,507,1,Fall,2019,B
944436199,AMS,537,1,Spring,2020,B-
944436199,AMS,539,1,Fall,2019,B
944436199,AMS,510,1,Fall,2019,B+
944436199,AMS,534,1,Spring,2020,C
944436199,MCB,520,1,Fall,2020,A-
944436199,AMS,535,1,Fall,2020,B+
944436199,AMS,548,2,Spring,2021,
659886133,AMS,561,1,Spring,2018,A
659886133,AMS,527,1,Spring,2018,A-
659886133,AMS,503,1,Fall,2018,A-
659886133,AMS,510,1,Fall,2018,A-
659886133,AMS,528,3,Spring,2019,A
659886133,AMS,501,1,Fall,2018,B+
659886133,AMS,502,1,Spring,2019,A-
659886133,AMS,500,1,Fall,2019,A-
659886133,AMS,530,1,Fall,2019,A
659886133,AMS,526,1,Fall,2019,A-
659886133,AMS,562,2,Fall,2019,A
177634176,AMS,526,1,Fall,2020,B-
177634176,ESE,533,1,Spring,2020,B+
177634176,AMS,528,3,Spring,2020,C+
177634176,AMS,500,1,Spring,2020,B
177634176,AMS,527,2,Spring,2021,
177634176,AMS,510,1,Fall,2020,B-
177634176,MEC,539,1,Fall,2020,A-
177634176,AMS,595,1,Fall,2020,C
177634176,AMS,501,1,Fall,2021,
177634176,AMS,503,1,Fall,2021,
177634176,AMS,562,2,Fall,2021,
807261388,CSE,525,1,Spring,2018,A
807261388,CSE,570,1,Spring,2018,A-
807261388,CSE,529,2,Fall,2018,A
807261388,CSE,518,1,Fall,2018,A
807261388,CSE,534,1,Fall,2018,A-
807261388,CSE,523,1,Spring,2019,B+
807261388,CSE,544,1,Spring,2019,B+
807261388,CSE,512,1,Spring,2019,A-
807261388,CSE,527,1,Spring,2019,B+
807261388,CSE,550,1,Fall,2019,B+
807261388,CSE,524,1,Fall,2019,A
360517146,BMI,592,1,Spring,2021,
360517146,BMI,592,1,Fall,2021,
360517146,BMI,592,,Spring,2022,
360517146,BMI,592,,Fall,2022,
360517146,BMI,540,1,Fall,2021,
360517146,BMI,520,1,Spring,2021,
360517146,BMI,501,,Fall,2022,
360517146,BMI,517,1,Spring,2021,
360517146,BMI,599,1,Fall,2021,
360517146,BMI,503,,Fall,2022,
360517146,BMI,530,,Fall,2022,
360517146,BMI,511,,Spring,2022,
260419597,AMS,501,1,Fall,2021,
260419597,AMS,542,1,Spring,2021,
260419597,AMS,510,1,Fall,2021,
260419597,AMS,528,1,Spring,2021,
260419597,AMS,561,1,Spring,2021,
260419597,AMS,500,1,Fall,2021,
260419597,AMS,603,,Spring,2022,
260419597,AMS,502,,Spring,2022,
260419597,AMS,503,,Fall,2022,
260419597,AMS,526,,Fall,2022,
260419597,AMS,527,,Spring,2022,
891127468,ESE,538,1,Spring,2020,B
891127468,ESE,501,1,Spring,2020,B-
891127468,ESE,556,1,Spring,2020,B-
891127468,ESE,547,2,Fall,2020,A
891127468,ESE,523,1,Fall,2020,C
891127468,ESE,597,6,Fall,2020,B+
891127468,ESE,503,1,Fall,2020,C
891127468,ESE,507,1,Fall,2020,B
891127468,ESE,505,1,Fall,2021,
891127468,ESE,545,1,Spring,2021,
891127468,ESE,543,1,Spring,2021,
940963828,ESE,555,1,Fall,2019,C
940963828,ESE,547,2,Fall,2019,A
940963828,ESE,505,1,Fall,2020,A-
940963828,ESE,597,28,Spring,2020,A-
940963828,ESE,513,1,Spring,2020,B+
940963828,ESE,507,1,Fall,2020,B
940963828,ESE,576,1,Fall,2020,B-
940963828,ESE,543,1,Spring,2021,
940963828,CSE,526,2,Spring,2021,
940963828,ESE,545,1,Spring,2021,
940963828,ESE,588,1,Spring,2021,
688709825,BMI,592,1,Fall,2018,A-
688709825,BMI,592,1,Spring,2019,B+
688709825,BMI,592,1,Fall,2019,B+
688709825,BMI,592,1,Spring,2020,A-
688709825,BMI,599,1,Fall,2018,A
688709825,BMI,503,1,Fall,2018,A
688709825,BMI,596,1,Spring,2019,A-
688709825,BMI,501,1,Fall,2019,B+
688709825,BMI,540,1,Fall,2019,B+
688709825,BMI,520,1,Spring,2020,A-
688709825,BMI,514,1,Fall,2019,A-
688709825,BMI,513,1,Spring,2020,A
688709825,BMI,530,1,Fall,2019,A-
605135998,ESE,599,5,Fall,2018,A-
605135998,ESE,537,1,Fall,2018,B+
605135998,ESE,587,1,Spring,2019,B+
605135998,ESE,545,1,Spring,2019,B+
605135998,ESE,505,1,Fall,2019,B+
605135998,ESE,556,1,Spring,2019,B+
605135998,ESE,597,6,Fall,2019,A-
605135998,ESE,589,1,Fall,2019,A-
605135998,ESE,599,1,Spring,2020,B+
605135998,ESE,533,1,Spring,2020,A-
605135998,ESE,520,1,Spring,2020,A
453119543,BMI,592,1,Spring,2021,
453119543,BMI,592,1,Fall,2021,
453119543,BMI,592,,Spring,2022,
453119543,BMI,592,,Fall,2022,
453119543,BMI,598,1,Spring,2021,
453119543,BMI,501,1,Fall,2021,
453119543,BMI,520,1,Spring,2021,
453119543,BMI,511,,Spring,2022,
453119543,BMI,530,1,Fall,2021,
453119543,BMI,596,,Spring,2022,
453119543,BMI,540,,Fall,2022,
453119543,BMI,503,,Fall,2022,
453119543,BMI,598,,Fall,2022,
486043426,ESE,599,1,Spring,2019,B+
486043426,CSE,526,1,Spring,2019,B+
486043426,ESE,558,1,Spring,2019,B+
486043426,ESE,556,1,Spring,2019,A-
486043426,ESE,505,1,Fall,2019,A-
486043426,ESE,533,1,Spring,2020,A
486043426,ESE,545,1,Spring,2020,A
486043426,ESE,543,1,Spring,2020,B+
486043426,ESE,597,28,Spring,2020,A-
486043426,ESE,566,1,Fall,2020,B+
486043426,ESE,599,5,Fall,2020,B+
409214692,AMS,542,1,Spring,2021,
409214692,AMS,510,1,Fall,2021,
409214692,AMS,561,1,Spring,2021,
409214692,AMS,500,1,Fall,2021,
409214692,AMS,527,,Spring,2022,
409214692,AMS,503,1,Fall,2021,
409214692,AMS,528,,Spring,2022,
409214692,AMS,501,1,Fall,2021,
409214692,AMS,526,,Fall,2022,
409214692,AMS,562,,Fall,2022,
409214692,MEC,539,,Fall,2022,
127368749,AMS,501,1,Fall,2019,A
127368749,AMS,503,1,Fall,2019,C
127368749,AMS,510,1,Fall,2019,B-
127368749,AMS,500,1,Fall,2019,B-
127368749,ESE,533,1,Spring,2020,B
127368749,AMS,528,1,Spring,2021,
127368749,AMS,526,1,Fall,2020,B+
127368749,AMS,595,1,Fall,2020,A
127368749,AMS,542,1,Fall,2020,B
127368749,AMS,562,2,Fall,2020,A
127368749,AMS,527,2,Spring,2021,
343190121,ESE,505,1,Fall,2018,A-
343190121,ESE,534,1,Fall,2018,A-
343190121,ESE,597,6,Fall,2018,A-
343190121,ESE,533,1,Spring,2019,A-
343190121,ESE,520,1,Spring,2019,B+
343190121,ESE,590,2,Fall,2019,A-
343190121,ESE,545,1,Spring,2020,A
343190121,ESE,568,1,Fall,2019,A-
343190121,ESE,517,1,Spring,2020,B+
343190121,ESE,556,1,Spring,2020,A
343190121,ESE,543,1,Spring,2020,A
409603477,AMS,532,1,Spring,2020,B-
409603477,AMS,532,1,Spring,2021,
409603477,AMS,532,1,Fall,2021,
409603477,JRN,565,1,Spring,2020,A-
409603477,AMS,533,1,Spring,2020,A
409603477,MCB,520,1,Fall,2020,B-
409603477,AMS,537,1,Spring,2020,C
409603477,AMS,536,1,Spring,2020,B
409603477,AMS,539,1,Fall,2020,A-
409603477,AMS,507,1,Fall,2020,A
409603477,AMS,548,2,Spring,2021,
409603477,AMS,595,1,Fall,2021,
409603477,AMS,510,1,Fall,2021,
409603477,AMS,535,1,Fall,2021,
409603477,AMS,534,1,Spring,2021,
894825114,ESE,533,1,Spring,2018,B+
894825114,ESE,588,1,Spring,2018,B+
894825114,ESE,556,1,Spring,2018,A-
894825114,ESE,505,1,Fall,2018,A
894825114,ESE,597,6,Fall,2018,A-
894825114,ESE,587,1,Spring,2019,A-
894825114,ESE,590,2,Fall,2018,A
894825114,ESE,547,2,Fall,2018,A-
894825114,ESE,523,1,Spring,2019,A
894825114,ESE,520,1,Spring,2019,B+
894825114,ESE,554,1,Fall,2019,A
546154105,CSE,544,1,Spring,2021,
546154105,CSE,582,2,Spring,2021,
546154105,CSE,551,1,Spring,2021,
546154105,CSE,528,2,Spring,2021,
546154105,CSE,510,1,Fall,2021,
546154105,CSE,529,2,Fall,2021,
546154105,CSE,564,,Spring,2022,
546154105,CSE,525,,Spring,2022,
546154105,CSE,548,,Fall,2022,
546154105,CSE,509,,Fall,2022,
546154105,CSE,518,,Fall,2022,
546154105,CSE,522,,Fall,2022,
231758363,ESE,555,1,Fall,2019,B+
231758363,ESE,534,1,Fall,2019,B
231758363,ESE,554,1,Fall,2019,B
231758363,ESE,505,1,Fall,2020,B-
231758363,ESE,586,1,Spring,2020,A-
231758363,ESE,597,28,Spring,2020,B-
231758363,ESE,587,1,Spring,2020,B-
231758363,ESE,544,1,Spring,2020,B+
231758363,ESE,502,1,Fall,2020,A-
231758363,ESE,523,1,Fall,2020,B
231758363,ESE,512,1,Spring,2021,
774206455,AMS,586,1,Spring,2020,B-
774206455,AMS,511,1,Fall,2020,A
774206455,AMS,513,1,Spring,2021,
774206455,AMS,516,1,Fall,2021,
774206455,AMS,514,2,Fall,2020,C+
774206455,AMS,512,1,Spring,2020,C+
774206455,AMS,517,2,Spring,2021,
774206455,AMS,507,1,Fall,2020,A
774206455,AMS,522,1,Spring,2021,
774206455,AMS,510,1,Fall,2021,
774206455,AMS,518,2,Fall,2021,
774206455,AMS,562,2,Fall,2021,
774206455,AMS,572,2,Fall,2021,
166892946,ESE,555,1,Fall,2018,A
166892946,ESE,597,6,Fall,2018,B+
166892946,ESE,501,1,Spring,2019,B+
166892946,ESE,505,1,Fall,2019,A
166892946,ESE,568,1,Fall,2019,B+
166892946,ESE,599,5,Fall,2019,A
166892946,ESE,537,1,Fall,2019,A-
166892946,ESE,599,1,Spring,2020,B+
166892946,ESE,545,1,Spring,2020,B+
166892946,CSE,526,1,Spring,2020,A-
166892946,ESE,515,1,Spring,2020,B+
646011837,AMS,586,1,Spring,2018,A
646011837,AMS,511,1,Fall,2018,B+
646011837,AMS,513,1,Spring,2019,A
646011837,AMS,516,1,Fall,2019,A
646011837,AMS,528,3,Spring,2018,A-
646011837,AMS,507,1,Fall,2018,B+
646011837,AMS,517,1,Spring,2018,A-
646011837,AMS,510,1,Fall,2018,B+
646011837,AMS,542,1,Fall,2018,B+
646011837,AMS,512,1,Spring,2019,A-
646011837,AMS,572,2,Fall,2018,A
646011837,AMS,514,2,Fall,2018,A
646011837,AMS,518,2,Fall,2019,A
552029092,AMS,500,1,Spring,2018,A-
552029092,AMS,603,1,Spring,2018,A
552029092,AMS,530,1,Fall,2018,A
552029092,AMS,503,1,Fall,2018,A
552029092,AMS,527,1,Spring,2019,A
552029092,AMS,542,1,Fall,2018,B+
552029092,AMS,526,1,Fall,2019,A
552029092,AMS,528,3,Spring,2019,B+
552029092,AMS,501,1,Fall,2019,A
552029092,AMS,510,1,Fall,2019,A-
552029092,AMS,561,1,Spring,2019,B+
173309080,CSE,587,1,Fall,2019,B
173309080,CSE,595,30,Fall,2019,C
173309080,CSE,550,1,Fall,2019,B-
173309080,CSE,534,1,Fall,2019,C
173309080,CSE,529,2,Fall,2019,C+
173309080,CSE,523,1,Fall,2019,C
173309080,CSE,541,1,Spring,2020,B+
173309080,CSE,615,1,Spring,2020,C+
173309080,CSE,518,1,Fall,2020,B-
173309080,CSE,524,1,Fall,2020,A
173309080,CSE,525,2,Spring,2021,
173309080,CSE,527,1,Fall,2020,C
918180033,CSE,587,16,Spring,2020,B+
918180033,CSE,512,1,Spring,2020,B
918180033,CSE,518,1,Fall,2020,C+
918180033,CSE,523,1,Fall,2020,A
918180033,CSE,529,2,Fall,2020,A
918180033,CSE,595,2,Spring,2021,
918180033,CSE,544,1,Spring,2021,
918180033,CSE,564,2,Spring,2021,
918180033,CSE,551,1,Spring,2021,
918180033,CSE,532,1,Fall,2021,
918180033,CSE,524,41,Fall,2021,
918180033,CSE,594,1,Fall,2021,
416347258,BMI,592,1,Fall,2019,C+
416347258,BMI,592,1,Spring,2020,B
416347258,BMI,592,1,Fall,2020,B
416347258,BMI,592,1,Spring,2021,
416347258,BMI,550,1,Fall,2019,B-
416347258,BMI,551,1,Spring,2020,B+
416347258,BMI,501,1,Fall,2020,C+
416347258,BMI,503,1,Fall,2020,C
416347258,BMI,599,1,Spring,2020,B
416347258,BMI,596,1,Spring,2020,C+
416347258,BMI,540,1,Fall,2020,C+
416347258,BMI,512,2,Spring,2021,
302675085,AMS,553,2,Fall,2018,A-
302675085,AMS,510,1,Fall,2018,A-
302675085,AMS,556,1,Fall,2018,B+
302675085,AMS,547,1,Fall,2018,A-
302675085,AMS,570,1,Spring,2019,B+
302675085,AMS,595,1,Fall,2019,A-
302675085,AMS,540,2,Fall,2019,A-
302675085,AMS,507,1,Fall,2019,B+
302675085,AMS,550,1,Spring,2020,A-
302675085,AMS,546,1,Spring,2020,B+
687130702,AMS,586,1,Spring,2021,
687130702,AMS,511,1,Fall,2021,
